order_id,product_id,customer_id,price,order_date,shipping_date,quantity,payment_method_id,country_id,discount_amount
2076859,360610,289125,55.21,2024-04-16,2024-04-23,2,5,6,9.95
4552774,328815,299362,32.25,2024-06-14,2024-06-17,1,5,2,3.75
5089247,360610,267677,66.98,2024-04-26,2024-04-28,2,2,7,7.39
7795386,313802,239441,37.09,2024-09-03,2024-09-05,1,2,4,6.88
2210521,562958,227497,27.12,2024-07-15,2024-07-22,1,1,1,2.15
6797536,547239,209077,16.93,2024-02-17,2024-02-22,3,2,2,1.42
6123940,363028,243336,82.73,2024-03-26,2024-03-28,1,1,4,0.57
1442379,512461,259851,24.09,2024-02-28,2024-02-29,1,2,3,9.38
3604519,360610,263333,82.82,2024-05-02,2024-05-09,2,2,7,2.88
9089115,313802,210288,27.67,2024-02-29,2024-03-07,1,1,2,4.12
2912702,938521,207085,50.08,2024-02-22,2024-02-27,3,2,4,5.72
9022249,140937,200199,38.45,2024-06-24,2024-06-26,3,3,7,1.43
1022634,363028,291476,82.54,2024-01-19,2024-01-24,1,5,3,1.0
6954205,547239,294715,22.14,2024-06-25,2024-06-27,1,4,5,4.0
6283285,674253,214985,48.69,2024-08-11,2024-08-18,1,1,2,3.52
3262544,313802,214213,23.75,2024-01-01,2024-01-08,1,3,6,2.03
3043345,140937,246802,70.31,2024-02-03,2024-02-05,2,1,6,2.08
7536097,381632,250225,18.5,2024-01-07,2024-01-10,3,1,2,4.13
1366137,360610,201856,71.98,2024-11-13,2024-11-20,2,1,7,7.81
1554332,176588,250560,23.15,2024-08-17,2024-08-19,2,2,7,4.84
1722167,307937,263028,35.46,2024-07-15,2024-07-22,1,1,5,8.15
9719515,492904,209077,22.7,2024-02-28,2024-03-04,2,3,4,6.16
1290147,328815,220411,30.93,2024-02-25,2024-02-26,1,3,3,6.19
8593276,313802,251302,38.7,2024-02-24,2024-02-27,2,5,3,0.17
9694150,140937,223846,71.23,2024-01-14,2024-01-21,1,3,7,9.24
4611471,313802,269183,24.94,2025-01-17,2025-01-19,3,2,1,4.31
7634597,381632,275423,30.12,2024-08-13,2024-08-15,1,5,4,0.47
7351537,140937,200441,63.81,2024-05-24,2024-05-29,1,5,5,4.86
5009309,562958,241909,31.99,2024-01-02,2024-01-05,1,1,5,9.96
6151621,176588,237870,42.66,2024-02-08,2024-02-15,1,3,7,4.86
9883567,562958,269827,27.74,2024-03-04,2024-03-06,3,3,5,0.43
2510327,307937,261289,32.57,2024-01-07,2024-01-08,1,5,5,6.7
5454536,176588,279489,44.43,2024-01-19,2024-01-25,1,5,4,5.34
9738375,313802,219210,26.32,2024-06-16,2024-06-23,1,4,1,6.93
8957704,512461,266813,25.85,2024-07-15,2024-07-16,1,5,2,1.19
2298616,313802,227494,42.39,2024-01-03,2024-01-05,1,1,4,1.8
7686764,938521,255275,49.26,2024-01-08,2024-01-09,2,1,3,0.05
8047769,512461,217372,13.28,2024-07-24,2024-07-27,3,4,7,3.39
1770608,381632,290296,16.22,2024-01-11,2024-01-18,3,3,3,0.26
7957757,562958,275021,24.22,2024-01-05,2024-01-12,1,2,3,8.76
6328266,313802,227497,30.59,2024-04-19,2024-04-21,3,5,2,5.76
6208797,176588,217208,28.64,2024-03-07,2024-03-12,1,4,4,4.94
7983526,381632,215609,20.61,2024-04-02,2024-04-05,3,4,7,3.42
3281477,562958,264174,20.36,2024-01-23,2024-01-24,1,5,3,1.11
2038657,547239,208148,31.51,2024-01-20,2024-01-22,1,3,2,6.87
1312544,328815,222772,32.79,2024-02-11,2024-02-14,1,5,1,9.59
1419491,562958,257938,18.92,2024-05-11,2024-05-12,1,4,4,1.25
5209451,313802,270152,19.15,2024-02-01,2024-02-03,1,4,1,4.38
5911936,313802,281695,27.22,2024-02-23,2024-02-29,2,5,5,5.06
5468769,492904,227439,29.67,2024-01-20,2024-01-24,1,2,1,3.15
7694695,360610,209411,50.22,2024-02-05,2024-02-10,1,4,7,1.65
1531930,381632,299729,24.78,2024-01-08,2024-01-09,2,3,6,9.53
5955776,547239,250717,21.31,2024-02-12,2024-02-18,3,1,7,3.77
5953200,313802,212020,31.98,2024-03-31,2024-04-01,1,2,1,4.86
5925188,562958,299831,18.18,2024-04-23,2024-04-27,1,3,2,8.67
4280594,381632,221442,27.45,2024-03-29,2024-04-02,1,3,5,4.84
7959299,924197,215237,80.55,2024-07-01,2024-07-08,1,4,3,7.46
2123998,360610,246580,52.18,2024-04-21,2024-04-24,3,1,1,6.35
4581050,924197,273248,47.44,2024-01-04,2024-01-09,1,3,5,6.51
4303841,313802,272682,31.77,2024-05-30,2024-06-04,1,4,3,7.12
4146292,328815,230501,31.35,2024-11-04,2024-11-05,1,3,4,9.91
1353221,512461,286367,16.68,2024-09-02,2024-09-06,1,2,5,4.49
2738086,363028,205783,76.34,2024-01-18,2024-01-23,1,2,7,3.51
4602650,360610,220523,75.99,2024-10-27,2024-10-29,1,4,1,7.06
4575376,512461,232844,18.45,2024-04-07,2024-04-12,1,1,7,6.38
3374407,512461,278284,22.75,2024-03-29,2024-03-30,1,1,6,3.51
1682244,547239,268311,26.38,2024-06-12,2024-06-18,2,5,6,9.56
2639023,547239,225702,30.61,2024-10-29,2024-11-05,1,4,5,7.52
5340544,140937,290296,53.28,2024-08-31,2024-09-07,1,2,5,2.64
5734269,307937,293968,61.42,2024-04-25,2024-05-01,1,2,7,2.24
1817884,313802,257144,22.55,2025-04-19,2025-04-24,1,4,6,6.46
8454230,924197,239600,55.53,2024-01-31,2024-02-03,1,2,7,7.92
9739740,938521,213994,43.08,2024-04-11,2024-04-15,2,4,6,3.05
5156145,674253,244449,40.11,2024-04-11,2024-04-17,1,2,4,1.71
5189445,674253,254654,31.78,2024-03-03,2024-03-04,1,3,7,7.76
3681729,176588,206692,42.42,2024-05-18,2024-05-19,1,5,1,2.7
4230973,924197,296021,58.67,2024-01-17,2024-01-21,3,1,5,5.14
7144006,328815,233404,25.97,2024-06-30,2024-07-07,1,5,5,3.49
6752921,492904,279288,21.33,2024-03-06,2024-03-10,2,5,5,1.93
8657754,140937,217889,70.03,2024-02-01,2024-02-05,2,1,7,7.35
9684434,512461,228667,18.18,2024-04-11,2024-04-17,1,1,3,5.1
4957460,547239,289188,27.6,2024-01-06,2024-01-07,1,2,4,7.76
7254846,363028,203346,81.39,2024-06-06,2024-06-10,1,5,1,6.97
4620656,562958,236707,26.8,2024-01-13,2024-01-19,1,2,1,8.06
8231287,674253,209597,57.25,2024-03-19,2024-03-23,1,1,6,7.82
5256012,381632,209411,28.92,2024-03-13,2024-03-14,1,3,4,9.79
6071999,313802,266163,42.08,2024-01-11,2024-01-12,1,1,7,3.15
5235702,176588,211717,46.75,2024-01-15,2024-01-18,1,2,7,7.09
4112974,512461,219210,13.98,2024-10-01,2024-10-06,2,2,3,6.39
3372383,547239,271497,15.55,2024-03-17,2024-03-19,2,2,5,8.22
6066943,674253,252777,31.36,2024-03-18,2024-03-19,1,1,7,9.93
3872648,547239,295569,20.16,2024-09-19,2024-09-21,2,1,1,9.08
8130285,313802,222139,36.07,2024-04-21,2024-04-24,1,2,7,5.6
9364444,512461,290542,21.21,2024-01-15,2024-01-20,1,3,2,4.97
3578731,360610,245634,50.56,2024-03-07,2024-03-13,2,5,6,5.66
8380513,176588,257891,46.35,2024-11-23,2024-11-28,3,4,2,2.61
7214823,360610,222483,39.61,2024-01-09,2024-01-14,3,5,3,5.7
1241066,140937,288659,54.21,2024-02-01,2024-02-07,1,2,6,4.86
3635197,176588,249109,35.42,2024-01-01,2024-01-04,1,4,2,4.8
7172116,363028,211336,41.46,2024-04-05,2024-04-09,2,1,6,5.98
5023124,674253,219631,42.23,2025-07-18,2025-07-23,1,5,2,3.37
2434911,307937,276387,65.11,2024-08-21,2024-08-26,1,5,6,9.71
6284753,674253,244106,30.78,2024-12-05,2024-12-08,2,4,2,4.07
2601751,176588,274290,36.54,2024-01-26,2024-01-30,1,2,1,8.24
2784172,328815,203540,25.24,2024-01-13,2024-01-18,1,5,6,2.01
9271744,381632,289005,31.55,2024-03-17,2024-03-22,2,2,2,0.71
3233265,381632,255144,33.55,2024-01-17,2024-01-21,1,1,6,7.98
8085547,176588,295398,21.27,2024-02-10,2024-02-11,1,2,5,0.28
2856962,140937,238287,45.12,2024-01-01,2024-01-08,2,4,2,2.07
7287945,363028,285956,40.21,2024-09-06,2024-09-12,1,4,7,7.05
8454713,674253,237711,33.47,2024-07-25,2024-07-26,2,1,3,2.89
6459624,938521,223914,48.13,2024-08-22,2024-08-29,1,1,6,5.82
1670499,313802,232803,39.53,2024-01-17,2024-01-23,1,2,3,2.37
8711958,313802,253687,38.98,2024-02-22,2024-02-28,1,1,6,3.93
3740253,938521,274290,47.93,2025-06-14,2025-06-21,1,3,7,2.48
1459810,547239,299648,15.81,2025-02-16,2025-02-21,1,4,1,8.25
8016068,381632,259411,19.55,2024-01-22,2024-01-28,2,1,4,3.98
9687489,328815,236895,19.01,2024-01-28,2024-02-04,1,1,6,1.39
7133270,313802,262258,35.77,2024-03-19,2024-03-21,1,3,6,6.48
1054530,360610,217208,47.31,2024-01-23,2024-01-27,1,2,2,2.36
8002996,313802,228205,30.59,2024-01-19,2024-01-23,1,4,7,6.33
2819024,313802,223914,25.61,2024-01-15,2024-01-17,1,3,2,0.71
3894439,176588,265795,24.64,2024-10-11,2024-10-15,2,4,5,4.15
9339819,363028,208004,48.01,2024-07-27,2024-07-30,1,4,7,0.37
2152843,176588,232013,39.07,2024-02-23,2024-03-01,1,4,2,2.98
5140839,492904,230760,25.19,2024-03-28,2024-04-01,1,3,6,9.55
8114509,562958,238542,21.63,2025-03-28,2025-04-01,3,3,3,1.45
5806216,547239,295918,27.43,2024-01-05,2024-01-09,1,4,5,5.84
4082026,924197,234268,83.64,2024-01-06,2024-01-12,1,2,6,3.52
2551540,328815,278505,16.71,2024-05-18,2024-05-19,1,2,6,5.27
7930762,313802,271137,42.45,2024-11-10,2024-11-13,2,2,2,4.93
2886581,562958,274075,28.17,2024-04-06,2024-04-10,1,2,4,0.43
7960887,363028,257652,40.18,2024-02-06,2024-02-09,1,5,6,0.09
4947016,562958,202813,18.79,2024-02-25,2024-03-02,2,1,5,3.65
3895744,381632,285676,21.35,2024-02-07,2024-02-10,1,2,1,5.62
3806441,176588,256017,36.94,2024-04-03,2024-04-06,3,1,1,7.07
3134683,512461,233260,17.2,2024-01-14,2024-01-16,1,5,6,5.33
8661768,360610,261196,50.64,2024-09-16,2024-09-22,1,3,2,5.73
3253230,938521,269998,62.02,2024-01-21,2024-01-25,1,5,1,3.52
4097771,562958,223920,28.47,2024-05-19,2024-05-20,1,4,7,2.5
7764866,674253,240107,44.07,2024-01-07,2024-01-08,1,2,3,3.61
7204296,512461,204572,25.87,2024-07-10,2024-07-17,2,4,7,9.66
8694458,176588,255252,35.83,2024-03-30,2024-03-31,1,2,5,9.59
7766497,381632,226050,24.92,2024-12-14,2024-12-15,2,2,6,0.2
8072530,328815,258692,33.98,2024-06-18,2024-06-22,1,3,7,4.89
3209851,307937,208898,38.31,2024-02-20,2024-02-21,1,1,4,0.08
4104161,313802,239162,41.91,2024-03-25,2024-03-31,1,4,4,2.84
8273252,512461,270955,22.09,2024-10-07,2024-10-13,1,2,4,1.11
8252834,328815,257313,20.43,2024-03-26,2024-03-29,1,1,6,6.7
3884113,313802,227339,19.67,2024-02-12,2024-02-19,1,1,4,0.76
2706558,140937,242137,59.62,2024-01-01,2024-01-03,1,2,4,8.86
5515436,176588,220428,37.72,2024-02-22,2024-02-27,3,5,6,5.62
9563074,924197,214304,85.6,2024-01-12,2024-01-13,1,3,6,4.34
5916895,562958,237247,26.35,2024-03-31,2024-04-05,1,4,5,7.52
5249844,674253,287303,33.05,2024-01-05,2024-01-10,1,3,7,8.0
5860823,176588,292020,26.11,2024-01-31,2024-02-05,1,3,3,2.54
6484219,512461,289005,22.6,2024-03-07,2024-03-10,1,1,1,9.2
8290126,674253,238698,49.38,2024-05-26,2024-06-01,2,2,2,6.04
2062758,924197,228646,62.21,2024-07-20,2024-07-21,2,2,5,1.27
6565832,176588,263489,29.36,2024-01-11,2024-01-15,2,4,3,8.57
2068055,938521,255489,40.12,2024-11-14,2024-11-17,1,4,4,5.16
9240771,307937,291896,60.73,2024-01-14,2024-01-21,1,2,6,5.13
9424631,176588,228846,35.08,2024-01-30,2024-02-05,1,3,2,0.98
8641538,938521,294063,44.52,2024-10-25,2024-11-01,1,3,6,1.3
5759758,938521,252522,54.8,2024-02-03,2024-02-07,3,5,7,0.46
6370968,307937,235910,53.11,2024-12-13,2024-12-20,1,4,7,8.94
7811081,562958,249109,25.2,2024-02-18,2024-02-24,3,2,1,3.19
5271900,938521,227439,47.87,2025-01-30,2025-01-31,1,5,6,9.69
2873920,363028,280130,45.46,2024-04-19,2024-04-22,2,1,5,4.22
6731192,562958,271097,18.17,2024-02-29,2024-03-05,1,1,2,7.73
4974821,938521,255965,35.66,2024-01-08,2024-01-11,1,2,7,7.36
5077053,492904,274075,18.45,2024-03-19,2024-03-22,2,1,4,0.22
7643853,674253,261731,39.4,2024-03-08,2024-03-09,1,4,6,7.58
5205925,360610,206909,38.79,2024-03-22,2024-03-27,3,3,1,9.71
7410568,562958,200248,24.01,2024-01-05,2024-01-10,1,4,4,7.27
3813184,363028,204234,79.32,2024-03-31,2024-04-02,1,5,5,1.44
7357745,512461,251630,19.54,2024-04-24,2024-04-26,1,2,4,1.89
6607206,547239,210288,25.72,2024-03-17,2024-03-23,2,3,7,6.52
2219929,363028,275194,71.12,2024-07-25,2024-07-29,2,5,3,7.53
7836860,938521,292172,66.76,2024-06-11,2024-06-13,1,2,1,2.95
8491958,674253,206367,46.72,2024-07-30,2024-08-06,2,1,4,5.42
6129463,512461,286367,14.93,2024-12-03,2024-12-04,3,3,1,0.86
3541579,307937,255231,59.23,2024-10-27,2024-10-30,2,2,6,7.9
3820932,562958,242318,19.77,2024-03-19,2024-03-26,1,5,6,4.58
9614709,307937,290526,70.57,2024-03-17,2024-03-22,3,4,4,0.33
3105974,360610,238530,77.89,2024-01-10,2024-01-13,3,2,5,3.04
3392775,547239,249899,23.34,2024-01-28,2024-01-29,2,5,5,6.91
5788819,140937,277584,73.13,2024-06-13,2024-06-20,1,2,4,4.93
4536097,307937,279489,32.6,2024-01-09,2024-01-12,1,5,3,9.53
4890977,307937,269467,52.26,2024-04-08,2024-04-13,2,3,4,4.56
8828194,562958,226813,21.42,2024-01-14,2024-01-16,1,1,6,1.95
9469380,512461,233404,24.16,2024-04-03,2024-04-10,1,2,4,5.53
9200163,381632,290844,32.44,2024-01-15,2024-01-19,1,5,5,0.57
7513575,313802,287056,25.35,2024-02-18,2024-02-25,1,4,4,6.02
6010036,381632,238061,29.08,2024-07-04,2024-07-09,1,1,3,6.89
8814879,360610,200264,41.68,2024-05-18,2024-05-25,2,5,2,0.08
1890878,562958,246917,27.02,2024-03-02,2024-03-09,1,1,4,5.74
2766311,924197,284455,60.87,2024-09-05,2024-09-10,1,4,2,9.93
2659293,140937,261337,39.55,2024-01-12,2024-01-17,1,1,2,7.81
5729640,674253,296921,27.66,2024-01-19,2024-01-25,1,2,2,7.65
4123102,140937,232129,71.28,2024-04-08,2024-04-14,1,3,2,0.77
6487827,512461,232592,16.05,2024-11-24,2024-11-29,1,4,1,9.67
4235074,938521,241797,68.59,2025-05-01,2025-05-02,1,1,2,6.43
1572791,492904,229185,17.17,2024-08-29,2024-09-03,1,3,5,1.94
9270079,674253,219910,54.32,2024-08-14,2024-08-20,3,1,4,7.94
8874138,924197,239600,80.3,2024-04-06,2024-04-13,1,4,1,2.98
4872696,674253,260236,38.36,2024-08-09,2024-08-15,1,4,5,6.29
8842123,674253,260840,49.17,2024-05-30,2024-06-02,1,3,6,3.32
3268522,140937,232840,40.83,2024-07-18,2024-07-19,1,1,2,5.48
1416888,313802,276867,42.88,2024-05-29,2024-05-31,3,5,3,5.91
2352215,307937,272115,74.31,2024-03-03,2024-03-06,1,4,2,1.27
1867734,924197,215066,42.83,2024-05-28,2024-06-03,1,2,4,3.69
6506022,313802,272564,30.0,2024-02-27,2024-03-05,1,1,2,5.39
9937519,363028,217372,50.72,2024-02-24,2024-02-27,1,3,6,5.93
9081891,381632,277584,22.02,2024-05-02,2024-05-05,1,4,6,7.19
6092182,140937,220523,69.38,2024-09-29,2024-10-02,1,4,2,1.64
8823824,360610,218309,60.1,2024-08-06,2024-08-07,2,3,1,8.69
3328261,938521,289005,62.45,2024-02-08,2024-02-10,1,5,2,7.18
9341976,363028,239846,82.96,2024-01-05,2024-01-12,2,3,2,9.84
4091558,547239,299831,27.91,2024-01-31,2024-02-02,1,2,6,8.64
8379973,938521,263982,55.18,2024-03-28,2024-04-02,1,3,6,6.51
3691691,512461,274962,16.2,2024-03-10,2024-03-16,1,1,2,2.52
7909451,512461,208154,20.97,2024-03-14,2024-03-18,1,1,4,2.13
3170999,140937,258778,42.69,2024-07-15,2024-07-16,1,3,5,2.02
5524067,328815,229146,27.29,2024-07-30,2024-08-01,2,1,4,6.83
7305773,562958,290136,27.7,2024-03-22,2024-03-28,1,1,3,7.14
4652569,176588,290698,38.38,2024-04-23,2024-04-29,1,2,4,4.78
5227522,492904,231061,17.07,2024-03-22,2024-03-23,1,4,4,9.42
1033886,674253,201111,34.62,2024-01-19,2024-01-20,2,4,5,8.16
6345163,140937,236036,71.79,2024-12-08,2024-12-14,1,4,3,3.77
1206481,381632,282662,21.6,2024-07-11,2024-07-16,1,5,3,4.89
2399626,176588,254686,32.11,2024-03-25,2024-03-27,1,5,6,7.62
2822667,938521,298193,35.6,2024-01-19,2024-01-23,2,2,1,7.29
2932270,313802,223920,40.81,2024-01-18,2024-01-22,1,1,1,0.51
8738193,492904,248136,23.88,2024-08-09,2024-08-13,1,3,1,1.29
5280979,512461,225202,16.8,2024-02-16,2024-02-19,1,2,6,2.56
2268182,307937,285927,45.84,2024-06-04,2024-06-06,1,4,1,4.88
1889078,512461,212015,25.59,2024-02-20,2024-02-23,1,1,1,7.19
7027726,381632,256799,33.37,2024-01-01,2024-01-04,2,3,5,6.68
6271355,938521,214213,64.48,2024-06-19,2024-06-25,1,4,5,9.71
6857516,492904,251282,17.66,2024-02-26,2024-02-29,3,3,1,5.66
6525503,363028,267803,77.57,2024-04-10,2024-04-17,1,3,6,1.46
9938281,307937,201637,64.78,2024-04-05,2024-04-10,3,4,1,9.13
8252083,140937,270876,43.47,2024-01-07,2024-01-12,3,2,6,4.44
6268145,381632,256799,28.71,2024-06-02,2024-06-03,1,3,5,7.24
4459366,360610,275952,81.82,2024-06-17,2024-06-18,1,2,1,3.9
3245598,492904,268820,26.59,2024-01-22,2024-01-24,1,3,1,8.82
4693753,924197,229019,46.53,2024-02-02,2024-02-04,2,3,2,4.16
3402250,140937,249735,49.65,2024-01-31,2024-02-07,1,1,2,6.78
5641027,492904,233897,29.85,2024-03-29,2024-04-03,1,4,5,2.86
2711637,924197,205950,57.55,2024-08-11,2024-08-12,1,2,6,2.61
3020626,547239,282294,16.93,2024-04-20,2024-04-26,2,3,3,6.08
3564608,176588,279154,45.3,2024-03-02,2024-03-03,1,5,1,9.11
2881684,176588,274848,27.11,2024-01-28,2024-01-31,1,5,2,6.34
6113225,562958,264307,31.36,2024-04-22,2024-04-26,1,1,1,7.48
9188534,547239,290039,30.08,2024-07-29,2024-08-04,2,3,7,7.27
6018759,562958,204234,28.4,2024-05-14,2024-05-18,1,3,5,5.13
6443703,360610,253929,71.66,2024-05-16,2024-05-20,1,4,4,4.64
1187960,360610,277745,64.09,2024-01-10,2024-01-15,1,2,6,5.16
2673553,176588,258029,23.59,2024-03-26,2024-03-30,2,2,5,1.76
2091022,547239,214230,26.9,2024-03-10,2024-03-14,1,5,7,8.34
7965656,547239,268666,20.71,2024-05-23,2024-05-26,2,2,5,1.09
2424997,307937,210119,45.09,2024-01-19,2024-01-21,1,2,7,8.62
5109905,140937,221719,82.31,2024-02-10,2024-02-17,1,2,2,7.15
9586184,674253,291476,27.05,2024-05-25,2024-05-30,1,4,4,4.61
3343784,674253,270548,37.26,2024-03-26,2024-03-27,2,2,2,0.97
3453932,328815,201403,31.27,2024-04-15,2024-04-18,1,3,4,7.5
6916154,363028,278028,42.4,2024-05-28,2024-06-01,1,3,3,6.88
9093812,176588,287248,37.5,2024-04-23,2024-04-24,1,5,6,5.22
6612585,492904,208628,24.7,2024-05-11,2024-05-14,2,3,2,3.83
3032314,176588,239374,34.77,2024-01-13,2024-01-19,1,5,4,4.82
9063914,360610,281165,72.83,2024-02-22,2024-02-28,1,2,1,8.82
6260941,313802,211856,38.49,2024-01-18,2024-01-23,1,1,4,4.32
2003736,938521,220513,46.6,2024-02-03,2024-02-07,1,3,2,7.92
9542733,363028,224261,70.67,2025-01-09,2025-01-14,2,4,7,1.56
2589531,562958,266163,17.54,2024-07-15,2024-07-21,1,2,6,8.12
8519580,562958,287857,14.97,2024-03-21,2024-03-24,1,3,6,3.18
8843302,140937,299606,72.19,2024-07-13,2024-07-14,1,4,5,1.87
7610430,313802,237247,27.92,2024-01-20,2024-01-22,1,5,6,6.5
4073888,313802,268666,36.82,2024-01-08,2024-01-12,1,2,4,6.35
1670302,674253,210963,54.23,2024-03-11,2024-03-16,1,3,7,5.68
4461083,547239,272848,21.07,2024-01-28,2024-01-29,1,2,5,2.14
6503169,381632,271798,24.94,2024-11-14,2024-11-15,2,1,5,5.7
5854492,492904,275569,13.71,2024-08-16,2024-08-18,1,3,3,5.86
8773342,674253,295398,32.1,2024-07-14,2024-07-17,1,4,7,3.55
2270919,924197,299362,42.4,2024-04-10,2024-04-12,3,2,3,4.75
9591150,328815,226022,18.01,2024-06-20,2024-06-27,1,3,2,9.96
4238997,140937,270803,36.44,2024-04-02,2024-04-04,1,2,7,2.62
7427875,381632,272540,16.44,2024-02-21,2024-02-28,1,4,6,9.27
8947887,381632,287593,16.43,2024-02-23,2024-02-26,1,4,6,6.9
8005090,547239,215225,18.34,2025-01-02,2025-01-05,2,1,2,8.25
4397952,547239,218665,23.26,2025-02-20,2025-02-23,1,3,1,3.11
2959898,363028,213068,77.74,2024-03-31,2024-04-01,1,4,1,1.6
9777372,938521,224670,31.04,2024-02-26,2024-02-27,1,5,3,4.46
1238386,512461,218967,19.42,2024-05-29,2024-06-02,1,5,7,2.57
2268445,307937,289270,48.95,2024-06-01,2024-06-07,1,4,5,0.06
8964042,363028,299996,83.61,2024-01-05,2024-01-09,1,1,1,7.61
7011537,307937,293969,55.61,2024-02-20,2024-02-22,1,1,5,8.23
8550398,381632,225202,15.75,2024-06-01,2024-06-03,2,4,2,9.39
2778464,363028,224796,54.0,2024-04-21,2024-04-25,3,4,5,5.04
3844369,547239,274962,26.45,2024-07-06,2024-07-11,3,3,7,9.54
3296621,381632,267825,16.4,2024-01-02,2024-01-08,1,3,3,6.36
9826938,307937,285048,50.73,2024-03-21,2024-03-23,1,3,5,9.17
8634404,328815,255729,22.98,2024-09-19,2024-09-24,2,4,6,1.22
4084017,381632,247589,28.62,2024-01-29,2024-02-03,2,1,4,4.93
7335106,381632,213974,24.94,2024-07-24,2024-07-31,1,4,1,7.52
8614081,562958,252678,26.5,2024-11-12,2024-11-18,1,5,4,9.15
6947791,140937,285748,72.8,2024-08-28,2024-09-04,1,5,6,1.31
4390847,140937,254333,60.71,2024-02-19,2024-02-22,1,1,1,8.11
5139157,176588,256888,44.29,2024-12-04,2024-12-05,1,2,3,0.85
1624373,938521,210020,33.89,2024-02-20,2024-02-24,1,4,3,1.17
8366517,562958,269998,14.32,2024-10-04,2024-10-11,1,3,3,2.93
7448699,512461,271097,26.81,2024-03-05,2024-03-11,1,1,7,8.56
5267416,307937,261116,65.44,2024-11-13,2024-11-14,1,3,6,7.22
8346489,512461,275653,24.05,2024-01-19,2024-01-23,1,5,1,4.15
5174458,938521,229800,36.17,2024-12-17,2024-12-18,1,1,6,6.32
8954790,140937,289270,79.99,2025-04-12,2025-04-16,1,1,6,7.69
7064571,938521,205394,67.94,2024-06-21,2024-06-22,1,5,4,6.21
3164664,547239,242517,21.77,2024-03-06,2024-03-13,1,3,5,4.57
7412934,307937,256017,56.47,2024-03-22,2024-03-25,1,2,4,2.48
2789292,176588,246813,37.92,2024-03-20,2024-03-25,2,3,1,7.5
7171983,512461,207486,14.74,2024-02-03,2024-02-07,1,2,1,0.02
3282355,492904,202238,16.65,2024-01-28,2024-02-02,1,3,4,5.65
3040608,381632,282685,22.97,2024-01-27,2024-01-31,1,4,3,8.01
2307241,307937,270803,53.51,2024-06-03,2024-06-09,1,3,1,9.86
4139282,938521,205950,58.26,2024-03-01,2024-03-07,2,3,6,0.47
1930267,562958,202229,20.42,2024-04-25,2024-04-29,2,2,1,1.82
9181039,512461,202449,19.38,2025-01-25,2025-01-28,2,1,3,8.74
3187803,176588,227339,40.75,2024-02-12,2024-02-13,1,2,6,0.88
2306917,492904,235671,24.01,2024-11-03,2024-11-07,3,3,2,5.71
9027064,307937,275653,68.87,2024-01-16,2024-01-17,1,3,1,7.79
4278498,176588,233976,31.87,2024-03-26,2024-03-29,3,1,5,1.98
1826376,360610,219210,41.03,2024-07-11,2024-07-13,1,5,6,9.75
3925484,363028,201637,48.1,2024-01-31,2024-02-07,1,3,7,5.15
9271227,492904,224083,16.23,2024-01-30,2024-02-04,1,3,2,0.61
2477427,674253,237615,41.26,2024-01-26,2024-01-30,1,5,2,8.94
1007828,512461,210020,15.16,2024-05-27,2024-06-03,1,5,3,5.63
3496112,363028,242567,77.73,2024-02-14,2024-02-20,2,1,6,1.61
7424045,381632,299725,16.65,2024-01-27,2024-01-30,1,3,7,5.09
4372404,360610,267537,53.02,2024-07-23,2024-07-24,1,2,1,6.45
2106718,307937,289312,43.09,2024-06-29,2024-07-03,1,2,5,8.19
2401558,360610,239033,45.65,2024-01-27,2024-02-03,1,4,5,5.35
9190448,176588,256369,45.0,2024-02-16,2024-02-17,1,2,7,6.38
5198624,313802,253625,27.26,2024-03-21,2024-03-23,1,5,2,8.84
6092737,547239,234534,35.42,2024-04-22,2024-04-26,1,4,4,6.58
2450074,363028,218494,50.65,2024-04-05,2024-04-10,1,5,2,8.18
3933704,547239,212863,27.79,2024-06-30,2024-07-04,1,5,7,3.79
9600350,492904,276128,17.37,2024-02-04,2024-02-09,1,3,5,4.07
4736813,492904,289005,19.98,2024-07-18,2024-07-19,1,4,5,4.52
9358624,140937,256039,44.95,2024-02-11,2024-02-15,3,3,7,3.11
3579173,176588,263873,34.21,2024-04-06,2024-04-13,1,4,5,0.6
8769121,547239,266303,29.71,2024-06-13,2024-06-16,1,1,7,9.85
6841013,307937,204496,65.6,2024-02-20,2024-02-26,1,3,2,2.09
9945792,360610,264033,85.11,2024-02-19,2024-02-22,1,2,5,3.36
8799985,381632,290705,27.79,2024-03-03,2024-03-05,1,5,6,9.43
5079171,176588,274415,29.65,2025-08-26,2025-08-29,2,2,7,4.66
3707552,512461,267677,13.78,2024-10-15,2024-10-22,2,2,1,8.1
3436948,140937,293701,76.39,2024-01-11,2024-01-13,1,4,5,4.28
4079294,140937,204018,36.31,2024-09-09,2024-09-10,2,3,6,3.21
1045109,938521,220787,30.2,2024-04-12,2024-04-17,1,2,2,9.73
8093664,363028,292020,56.99,2024-01-22,2024-01-28,1,4,2,9.48
1049471,492904,287303,29.54,2024-03-08,2024-03-09,1,4,7,2.71
7810808,313802,217051,43.28,2024-03-08,2024-03-13,1,3,4,4.92
8877479,381632,261014,26.36,2024-02-13,2024-02-18,1,4,7,1.47
7458020,547239,209597,28.68,2024-01-07,2024-01-09,1,2,4,8.5
1475797,924197,268691,67.47,2024-05-30,2024-06-06,2,3,1,4.23
1662972,562958,203668,18.14,2024-06-22,2024-06-25,2,4,5,8.9
